ENSEMBL_ID	symbol
ENSG00000227568	NA
ENSG00000227569	NA
ENSG00000227573	NA
ENSG00000227574	NA
ENSG00000227576	NA
ENSG00000227577	NA
ENSG00000227578	NA
ENSG00000227579	NA
ENSG00000227581	NA
ENSG00000227582	NA
ENSG00000227583	NA
ENSG00000227584	NA
ENSG00000227585	NA
ENSG00000227586	NA
ENSG00000227587	ATP6V1G2
ENSG00000227588	CNTN4-AS2
ENSG00000227589	NA
ENSG00000227590	NA
ENSG00000227591	HSD11B1-AS1
ENSG00000227592	NA
ENSG00000227593	NA
ENSG00000227596	LINC00243
ENSG00000227597	NA
ENSG00000227598	NA
ENSG00000227599	LOC101927138
ENSG00000227600	PPT2
ENSG00000227602	NA
ENSG00000227603	NA
ENSG00000227604	NA
ENSG00000227606	NA
ENSG00000227607	NA
ENSG00000227609	NA
ENSG00000227610	FRMPD3-AS1
ENSG00000227611	LINC01074
ENSG00000227613	NA
ENSG00000227615	NA
ENSG00000227616	NA
ENSG00000227617	CERS6-AS1
ENSG00000227619	NA
ENSG00000227620	NA
ENSG00000227621	NA
ENSG00000227623	NA
ENSG00000227624	NA
ENSG00000227625	NA
ENSG00000227626	NA
ENSG00000227627	NA
ENSG00000227628	NA
ENSG00000227629	NA
ENSG00000227630	LINC01132
ENSG00000227632	NA
ENSG00000227633	NA
ENSG00000227634	LINC01714
ENSG00000227635	NA
ENSG00000227637	NA
ENSG00000227638	NA
ENSG00000227639	OR2W1
ENSG00000227640	SOX21-AS1
ENSG00000227642	AGPAT1
ENSG00000227644	NA
ENSG00000227645	NA
ENSG00000227646	STEAP2-AS1
ENSG00000227647	HCG9
ENSG00000227649	NA
ENSG00000227650	NA
ENSG00000227652	NA
ENSG00000227653	NA
ENSG00000227655	NA
ENSG00000227656	NA
ENSG00000227657	NA
ENSG00000227658	NA
ENSG00000227659	CLYBL-AS2
ENSG00000227660	UST-AS1
ENSG00000227661	NA
ENSG00000227663	NA
ENSG00000227665	NA
ENSG00000227666	NA
ENSG00000227667	NA
ENSG00000227668	NA
ENSG00000227669	HLA-H
ENSG00000227671	NA
ENSG00000227672	NA
ENSG00000227673	NA
ENSG00000227674	LINC00355
ENSG00000227675	NA
ENSG00000227676	LINC01068
ENSG00000227678	NA
ENSG00000227679	NA
ENSG00000227680	NA
ENSG00000227681	NA
ENSG00000227682	NA
ENSG00000227683	NA
ENSG00000227684	NA
ENSG00000227685	LINC02088
ENSG00000227686	VARS
ENSG00000227687	NA
ENSG00000227688	NA
ENSG00000227689	NA
ENSG00000227691	NA
ENSG00000227692	NA
ENSG00000227693	NA
ENSG00000227694	NA
ENSG00000227695	DNMBP-AS1
ENSG00000227698	NA
ENSG00000227700	NA
ENSG00000227702	LINC00111
ENSG00000227703	NA
ENSG00000227704	NA
ENSG00000227705	NA
ENSG00000227706	NA
ENSG00000227707	NA
ENSG00000227708	NA
ENSG00000227709	NA
ENSG00000227710	NA
ENSG00000227711	NA
ENSG00000227712	NA
ENSG00000227713	NA
ENSG00000227714	NA
ENSG00000227715	HLA-A
ENSG00000227716	NA
ENSG00000227717	LOC100132202
ENSG00000227718	NA
ENSG00000227719	NA
ENSG00000227720	PPP1R11
ENSG00000227721	NA
ENSG00000227722	NA
ENSG00000227723	NA
ENSG00000227725	NA
ENSG00000227726	NA
ENSG00000227728	NA
ENSG00000227729	RD3L
ENSG00000227730	NA
ENSG00000227733	LOC101927468
ENSG00000227734	NA
ENSG00000227735	NA
ENSG00000227736	NA
ENSG00000227737	NA
ENSG00000227738	NA
ENSG00000227739	TUBB
ENSG00000227740	NA
ENSG00000227741	LOC729867
ENSG00000227742	NA
ENSG00000227743	NA
ENSG00000227744	LINC01940
ENSG00000227745	NA
ENSG00000227746	C4A
ENSG00000227747	NA
ENSG00000227748	NA
ENSG00000227750	NA
ENSG00000227751	NA
ENSG00000227753	NA
ENSG00000227754	NA
ENSG00000227755	NA
ENSG00000227757	NA
ENSG00000227758	NA
ENSG00000227759	NA
ENSG00000227760	NA
ENSG00000227761	BAG6
ENSG00000227762	NA
ENSG00000227764	LINC01693
ENSG00000227765	NA
ENSG00000227766	NA
ENSG00000227769	NA
ENSG00000227770	NA
ENSG00000227772	MICB
ENSG00000227773	NA
ENSG00000227775	NA
ENSG00000227776	NA
ENSG00000227777	NA
ENSG00000227778	NA
ENSG00000227779	NA
ENSG00000227780	ZBTB22
ENSG00000227781	NA
ENSG00000227782	NA
ENSG00000227784	NA
ENSG00000227785	NA
ENSG00000227788	NA
ENSG00000227789	NA
ENSG00000227790	NA
ENSG00000227791	NA
ENSG00000227792	NA
ENSG00000227794	RPS18
ENSG00000227795	NA
ENSG00000227799	NA
ENSG00000227800	NA
ENSG00000227801	COL11A2
ENSG00000227802	DNAJB3
ENSG00000227803	NA
ENSG00000227804	PPP1R10
ENSG00000227805	NA
ENSG00000227806	NA
ENSG00000227809	LOC101927358
ENSG00000227811	INKA2-AS1
ENSG00000227813	NA
ENSG00000227814	NA
ENSG00000227815	NA
ENSG00000227816	TAP1
ENSG00000227817	NA
ENSG00000227818	NA
ENSG00000227821	NA
ENSG00000227824	NA
ENSG00000227825	SLC9A7P1
ENSG00000227826	HLA-DRB4
ENSG00000227827	NA
ENSG00000227830	NA
ENSG00000227832	NA
ENSG00000227834	NA
ENSG00000227835	NA
ENSG00000227836	NA
ENSG00000227837	NA
ENSG00000227838	NA
ENSG00000227839	NA
ENSG00000227840	NA
ENSG00000227841	NA
ENSG00000227842	NA
ENSG00000227843	NA
ENSG00000227844	NA
ENSG00000227845	NA
ENSG00000227846	NA
ENSG00000227847	NA
ENSG00000227848	NA
ENSG00000227850	NA
ENSG00000227851	NA
ENSG00000227852	NA
ENSG00000227853	NA
ENSG00000227854	NA
ENSG00000227855	DPY19L2P3
ENSG00000227856	SAPCD1-AS1
ENSG00000227857	LOC101929626
ENSG00000227858	ZFP57
ENSG00000227859	NA
ENSG00000227860	NA
ENSG00000227861	SAPCD1
ENSG00000227862	NA
ENSG00000227863	NA
ENSG00000227864	NA
ENSG00000227867	NA
ENSG00000227868	TEX46
ENSG00000227869	NA
ENSG00000227871	NA
ENSG00000227873	NA
ENSG00000227874	NA
ENSG00000227875	NA
ENSG00000227877	MRLN
ENSG00000227878	NA
ENSG00000227879	NA
ENSG00000227880	NA
ENSG00000227881	NA
ENSG00000227882	NA
ENSG00000227883	NA
ENSG00000227884	C2-AS1
ENSG00000227885	NA
ENSG00000227886	LOC105375009
ENSG00000227887	NA
ENSG00000227888	NA
ENSG00000227890	NA
ENSG00000227892	NA
ENSG00000227893	NA
ENSG00000227895	NA
ENSG00000227896	NA
ENSG00000227899	MDC1-AS1
ENSG00000227902	NA
ENSG00000227905	NA
ENSG00000227906	SNAP25-AS1
ENSG00000227907	NA
ENSG00000227908	FLJ31104
ENSG00000227910	NA
ENSG00000227911	NA
ENSG00000227912	NA
ENSG00000227913	NA
ENSG00000227914	NA
ENSG00000227915	NA
ENSG00000227917	NA
ENSG00000227919	NA
ENSG00000227920	NA
ENSG00000227921	NA
ENSG00000227922	NA
ENSG00000227923	NA
ENSG00000227924	NA
ENSG00000227925	LINC01655
ENSG00000227927	MACROD2-IT1
ENSG00000227929	SRGAP3-AS3
ENSG00000227930	NA
ENSG00000227932	NA
ENSG00000227933	LOC101926948
ENSG00000227934	NA
ENSG00000227935	NA
ENSG00000227936	NA
ENSG00000227937	NA
ENSG00000227938	NA
ENSG00000227939	NA
ENSG00000227940	LINC01696
ENSG00000227941	NA
ENSG00000227942	FRMD8P1
ENSG00000227945	LOC101928140
ENSG00000227946	NA
ENSG00000227947	LINC01738
ENSG00000227948	NA
ENSG00000227949	NA
ENSG00000227950	NA
ENSG00000227952	NA
ENSG00000227953	NA
ENSG00000227954	TARID
ENSG00000227956	NA
ENSG00000227958	NA
ENSG00000227959	NA
ENSG00000227960	NA
ENSG00000227961	NA
ENSG00000227962	NA
ENSG00000227963	RBM15-AS1
ENSG00000227964	LINC01429
ENSG00000227965	NA
ENSG00000227966	LINC01623
ENSG00000227968	NA
ENSG00000227969	NA
ENSG00000227970	NA
ENSG00000227971	NA
ENSG00000227972	NA
ENSG00000227973	NA
ENSG00000227974	HCG22
ENSG00000227979	NA
ENSG00000227981	NA
ENSG00000227982	NA
ENSG00000227983	NA
ENSG00000227986	NA
ENSG00000227987	NA
ENSG00000227988	NA
ENSG00000227989	NA
ENSG00000227992	NA
ENSG00000227993	HLA-DRA
ENSG00000227994	NA
ENSG00000227995	NA
ENSG00000227997	NA
ENSG00000227999	NA
ENSG00000228000	NA
ENSG00000228001	TRIM40
ENSG00000228002	NA
ENSG00000228004	NA
ENSG00000228005	NA
ENSG00000228007	NA
ENSG00000228008	NA
ENSG00000228010	NA
ENSG00000228012	NA
ENSG00000228013	IL6R-AS1
ENSG00000228014	NA
ENSG00000228015	NA
ENSG00000228016	RAPGEF4-AS1
ENSG00000228019	NA
ENSG00000228020	NA
ENSG00000228021	LOC283038
ENSG00000228022	HCG20
ENSG00000228024	NA
ENSG00000228025	NA
ENSG00000228027	NA
ENSG00000228028	NA
ENSG00000228029	NA
ENSG00000228030	NA
ENSG00000228031	NA
ENSG00000228032	NA
ENSG00000228033	LOC105369165
ENSG00000228034	NA
ENSG00000228035	NA
ENSG00000228036	NA
ENSG00000228037	LOC100996583
ENSG00000228038	NA
ENSG00000228039	NA
ENSG00000228040	NA
ENSG00000228041	NA
ENSG00000228042	NA
ENSG00000228043	NA
ENSG00000228044	LOC101927787
ENSG00000228045	NA
ENSG00000228046	NA
ENSG00000228048	NA
ENSG00000228049	POLR2J2
ENSG00000228050	NA
ENSG00000228051	NA
ENSG00000228053	NA
ENSG00000228054	NA
ENSG00000228055	LINC00864
ENSG00000228056	NA
ENSG00000228057	NA
ENSG00000228058	LINC01736
ENSG00000228060	PABPC4-AS1
ENSG00000228061	NA
ENSG00000228063	NA
ENSG00000228064	NA
ENSG00000228065	NA
ENSG00000228067	LINC01740
ENSG00000228069	NA
ENSG00000228071	NA
ENSG00000228072	NA
ENSG00000228073	NA
ENSG00000228074	NA
ENSG00000228075	BOD1L2
ENSG00000228076	NA
ENSG00000228078	NA
ENSG00000228079	NA
ENSG00000228080	HLA-DRB1
ENSG00000228081	NA
ENSG00000228082	NA
ENSG00000228083	IFNA14
ENSG00000228084	NA
ENSG00000228085	NA
ENSG00000228086	NA
ENSG00000228089	NA
ENSG00000228090	MPIG6B
ENSG00000228092	NA
ENSG00000228095	NA
ENSG00000228097	NA
ENSG00000228098	NA
ENSG00000228099	NA
ENSG00000228100	LINC01820
ENSG00000228102	IFITM4P
ENSG00000228104	NA
ENSG00000228105	LINC01757
ENSG00000228106	DISP1
ENSG00000228107	NA
ENSG00000228108	NA
ENSG00000228109	MELTF-AS1
ENSG00000228110	NA
ENSG00000228111	NA
ENSG00000228112	NA
ENSG00000228113	NA
ENSG00000228115	NA
ENSG00000228116	PPT2
ENSG00000228118	NA
ENSG00000228120	NA
ENSG00000228121	NA
ENSG00000228122	NA
ENSG00000228123	NA
ENSG00000228124	NA
ENSG00000228125	NA
ENSG00000228126	FALEC
ENSG00000228127	LINC01649
ENSG00000228128	DDAH2
ENSG00000228130	NA
ENSG00000228131	NA
ENSG00000228132	NA
ENSG00000228133	LOC105371485
ENSG00000228134	NA
ENSG00000228135	LINC01494
ENSG00000228136	NA
ENSG00000228137	NA
ENSG00000228139	LINC01402
ENSG00000228140	NA
ENSG00000228141	LOC338963
ENSG00000228142	NA
ENSG00000228143	NA
ENSG00000228144	NA
ENSG00000228146	CASP16P
ENSG00000228147	HCG22
ENSG00000228149	NA
ENSG00000228150	NA
ENSG00000228151	LOC101928733
ENSG00000228153	NA
ENSG00000228154	NA
ENSG00000228155	NA
ENSG00000228156	NA
ENSG00000228157	NA
ENSG00000228158	NA
ENSG00000228159	LINC01674
ENSG00000228160	NA
ENSG00000228161	NA
ENSG00000228162	NA
ENSG00000228163	HLA-DPA1
ENSG00000228164	NA
ENSG00000228165	NA
ENSG00000228166	NA
ENSG00000228167	NA
ENSG00000228168	NA
ENSG00000228169	NA
ENSG00000228170	NA
ENSG00000228171	NA
ENSG00000228172	NA
ENSG00000228173	NA
ENSG00000228174	LOC105376168
ENSG00000228175	NA
ENSG00000228176	NA
ENSG00000228177	C6orf47
ENSG00000228179	NA
ENSG00000228181	NA
ENSG00000228182	NA
ENSG00000228184	NA
ENSG00000228186	PRR3
ENSG00000228187	NA
ENSG00000228189	LOC286238
ENSG00000228190	NA
ENSG00000228191	NA
ENSG00000228192	NA
ENSG00000228193	NA
ENSG00000228194	NA
ENSG00000228195	NA
ENSG00000228196	NA
ENSG00000228197	NA
ENSG00000228198	OR2M3
ENSG00000228199	NA
ENSG00000228201	LOC105371038
ENSG00000228202	NA
ENSG00000228203	RNF144A-AS1
ENSG00000228204	NA
ENSG00000228205	NA
ENSG00000228206	NA
ENSG00000228207	NA
ENSG00000228208	C1orf143
ENSG00000228209	NA
ENSG00000228210	NA
ENSG00000228211	NA
ENSG00000228212	NA
ENSG00000228213	NLGN1-AS1
ENSG00000228214	NA
ENSG00000228215	NA
ENSG00000228216	NA
ENSG00000228217	NA
ENSG00000228218	NA
ENSG00000228219	NA
ENSG00000228220	HLA-J
ENSG00000228221	LINC00578
ENSG00000228222	NA
ENSG00000228223	HCG11
ENSG00000228224	NACA4P
ENSG00000228225	NA
ENSG00000228226	NA
ENSG00000228227	NA
ENSG00000228229	NA
ENSG00000228231	LOC107986605
ENSG00000228232	NA
ENSG00000228234	NA
ENSG00000228235	NA
ENSG00000228236	NA
ENSG00000228237	EFCAB14-AS1
ENSG00000228238	NA
ENSG00000228239	NA
ENSG00000228240	TTTY17A
ENSG00000228241	NA
ENSG00000228242	NA
ENSG00000228243	NA
ENSG00000228245	DDX39B-AS1
ENSG00000228247	NA
ENSG00000228248	NA
ENSG00000228250	LY6G6C
ENSG00000228251	NA
ENSG00000228252	COL6A4P2
ENSG00000228253	ATP8
ENSG00000228254	HLA-DQB2
ENSG00000228255	NA
ENSG00000228257	NA
ENSG00000228259	NA
ENSG00000228260	NA
ENSG00000228261	LOC101927472
ENSG00000228262	LINC01317
ENSG00000228263	SLC44A4
ENSG00000228264	NA
ENSG00000228265	NA
ENSG00000228267	C4B
ENSG00000228271	NA
ENSG00000228272	NA
ENSG00000228273	NA
ENSG00000228274	NA
ENSG00000228275	NA
ENSG00000228277	NA
ENSG00000228278	ORM2
ENSG00000228280	NA
ENSG00000228283	KATNBL1P6
ENSG00000228284	HLA-DQA1
ENSG00000228285	NA
ENSG00000228286	NA
ENSG00000228288	PCAT6
ENSG00000228289	NA
ENSG00000228290	TBX18-AS1
ENSG00000228291	NA
ENSG00000228292	NA
ENSG00000228293	NA
ENSG00000228294	BMS1P17
ENSG00000228295	LINC00392
ENSG00000228296	TTTY4C
ENSG00000228299	HLA-C
ENSG00000228300	C19orf24
ENSG00000228301	NA
ENSG00000228302	NA
ENSG00000228303	NA
ENSG00000228304	NA
ENSG00000228305	NA
ENSG00000228307	NA
ENSG00000228308	LINC01209
ENSG00000228309	LINC01350
ENSG00000228312	NA
ENSG00000228313	NA
ENSG00000228314	CYP4F29P
ENSG00000228315	GUSBP11
ENSG00000228316	NA
ENSG00000228317	LOC105376199
ENSG00000228318	NA
ENSG00000228319	NA
ENSG00000228321	TNF
ENSG00000228322	NA
ENSG00000228323	NA
ENSG00000228325	NA
ENSG00000228326	NA
ENSG00000228327	NA
ENSG00000228328	NA
ENSG00000228329	LINC01890
ENSG00000228330	NA
ENSG00000228331	NA
ENSG00000228333	RXRB
ENSG00000228334	NA
ENSG00000228335	NA
ENSG00000228336	NA
ENSG00000228337	NA
ENSG00000228338	LINC01784
ENSG00000228339	NA
ENSG00000228340	MIR646HG
ENSG00000228341	NA
ENSG00000228343	NA
ENSG00000228345	NA
ENSG00000228347	NA
ENSG00000228348	NA
ENSG00000228349	NA
ENSG00000228350	LINC02585
ENSG00000228351	NA
ENSG00000228352	NA
ENSG00000228353	NA
ENSG00000228354	NA
ENSG00000228355	NA
ENSG00000228357	HSD17B8
ENSG00000228358	LINC02263
ENSG00000228360	NA
ENSG00000228361	NA
ENSG00000228363	NA
ENSG00000228364	NA
ENSG00000228365	NA
ENSG00000228366	NA
ENSG00000228367	NA
ENSG00000228368	NA
ENSG00000228369	TXNDC12-AS1
ENSG00000228370	LOC105375009
ENSG00000228371	NA
ENSG00000228372	NA
ENSG00000228373	NA
ENSG00000228374	NA
ENSG00000228375	NA
ENSG00000228376	GAS2L1P2
ENSG00000228377	MAS1L
ENSG00000228379	NA
ENSG00000228380	NA
ENSG00000228382	ITPKB-IT1
ENSG00000228383	FAM197Y4
ENSG00000228384	NA
ENSG00000228386	NA
ENSG00000228389	NA
ENSG00000228391	NA
ENSG00000228392	LOC101929116
ENSG00000228393	NA
ENSG00000228395	NA
ENSG00000228397	LINC01635
ENSG00000228398	NA
ENSG00000228399	NA
ENSG00000228400	NA
ENSG00000228401	HSPC324
ENSG00000228403	NA
ENSG00000228404	NA
ENSG00000228405	RNF5
ENSG00000228407	NA
ENSG00000228408	TAB2
ENSG00000228409	CCT6P1
ENSG00000228410	NA
ENSG00000228411	NA
ENSG00000228412	LOC100506885
ENSG00000228413	NA
ENSG00000228414	LINC01185
ENSG00000228415	NA
ENSG00000228417	NA
ENSG00000228418	NA
ENSG00000228420	NA
ENSG00000228421	NA
ENSG00000228422	LINC00687
ENSG00000228423	NA
ENSG00000228425	VPS52
ENSG00000228426	NA
ENSG00000228427	LOC107985688
ENSG00000228429	NA
ENSG00000228430	NA
ENSG00000228431	NA
ENSG00000228432	NA
ENSG00000228433	NA
ENSG00000228434	NA
ENSG00000228435	C6orf47
ENSG00000228436	LOC105378663
ENSG00000228437	NA
ENSG00000228438	NA
ENSG00000228439	TSTD3
ENSG00000228440	NA
ENSG00000228444	NA
ENSG00000228445	NA
ENSG00000228446	NA
ENSG00000228448	NA
ENSG00000228450	NA
ENSG00000228451	SDAD1P1
ENSG00000228452	NA
ENSG00000228453	NA
ENSG00000228454	C4B
ENSG00000228458	NA
ENSG00000228459	LINC01546
ENSG00000228460	NA
ENSG00000228461	NA
ENSG00000228462	NA
ENSG00000228463	NA
ENSG00000228464	NA
ENSG00000228465	NA
ENSG00000228466	NA
ENSG00000228467	NA
ENSG00000228469	NA
ENSG00000228470	NA
ENSG00000228471	NA
ENSG00000228473	NA
ENSG00000228474	OST4
ENSG00000228476	NA
ENSG00000228477	NA
ENSG00000228478	NA
ENSG00000228480	NA
ENSG00000228481	LOC105374580
ENSG00000228482	NA
ENSG00000228483	NA
ENSG00000228484	LOC101927692
ENSG00000228485	NA
ENSG00000228486	C2orf92
ENSG00000228487	NA
ENSG00000228488	NA
ENSG00000228489	NA
ENSG00000228490	NA
ENSG00000228491	NA
ENSG00000228492	NA
ENSG00000228495	LINC01013
ENSG00000228496	LOC100506405
ENSG00000228498	NA
ENSG00000228499	NA
ENSG00000228501	NA
ENSG00000228502	NA
ENSG00000228503	NA
ENSG00000228504	LINC01760
ENSG00000228505	NA
ENSG00000228506	TSTD3
ENSG00000228507	NA
ENSG00000228509	NA
ENSG00000228510	NA
ENSG00000228512	NA
ENSG00000228513	NA
ENSG00000228515	MAS1L
ENSG00000228517	CT47A7
ENSG00000228518	NA
ENSG00000228519	NA
ENSG00000228520	RING1
ENSG00000228521	NA
ENSG00000228522	LOC100996643
ENSG00000228523	NA
ENSG00000228524	HLA-J
ENSG00000228525	NA
ENSG00000228526	MIR34AHG
ENSG00000228527	NA
ENSG00000228528	NA
ENSG00000228530	NA
ENSG00000228532	NA
ENSG00000228534	NA
ENSG00000228536	NA
ENSG00000228537	NA
ENSG00000228538	NA
ENSG00000228539	NA
ENSG00000228540	NA
ENSG00000228541	NA
ENSG00000228543	NA
ENSG00000228544	CCDC183-AS1
ENSG00000228546	NA
ENSG00000228547	NA
ENSG00000228548	NA
ENSG00000228549	NA
ENSG00000228550	NA
ENSG00000228551	NA
ENSG00000228553	NA
ENSG00000228554	NA
ENSG00000228557	NA
ENSG00000228559	NA
ENSG00000228560	NA
ENSG00000228561	NA
ENSG00000228563	NA
ENSG00000228564	LINC01005
ENSG00000228566	NA
ENSG00000228567	VN1R4
ENSG00000228568	NA
ENSG00000228569	NA
ENSG00000228570	NUTM2E
ENSG00000228571	NA
ENSG00000228572	NA
ENSG00000228573	NA
ENSG00000228575	MDC1
ENSG00000228577	NA
ENSG00000228578	NA
ENSG00000228579	NA
ENSG00000228581	GNL1
ENSG00000228582	TAP2
ENSG00000228583	NA
ENSG00000228585	NA
ENSG00000228586	NA
ENSG00000228587	NA
ENSG00000228589	NA
ENSG00000228590	MIR4432HG
ENSG00000228592	D21S2088E
ENSG00000228593	NA
ENSG00000228594	FNDC10
ENSG00000228595	NA
ENSG00000228596	NA
ENSG00000228597	NA
ENSG00000228598	MACC1-AS1
ENSG00000228599	NA
ENSG00000228600	NA
ENSG00000228601	NA
ENSG00000228604	NA
ENSG00000228605	GPANK1
ENSG00000228606	LOC100287049
ENSG00000228607	CLDN25
ENSG00000228610	NA
ENSG00000228611	NA
ENSG00000228612	NA
ENSG00000228613	NA
ENSG00000228614	NA
ENSG00000228615	NA
ENSG00000228616	NA
ENSG00000228617	NA
ENSG00000228618	NA
ENSG00000228620	NA
ENSG00000228622	NA
ENSG00000228623	NA
ENSG00000228624	HDAC2-AS2
ENSG00000228625	NA
ENSG00000228626	NA
ENSG00000228627	GS1-278J22.2
ENSG00000228628	ATF6B
ENSG00000228629	NA
ENSG00000228630	HOTAIR
ENSG00000228634	NA
ENSG00000228635	NA
ENSG00000228636	NA
ENSG00000228638	NA
ENSG00000228639	ROCR
ENSG00000228643	NA
ENSG00000228645	NA
ENSG00000228646	NA
ENSG00000228648	NA
ENSG00000228649	NA
ENSG00000228650	NA
ENSG00000228651	NA
ENSG00000228652	OR2W1
ENSG00000228653	NA
ENSG00000228655	NA
ENSG00000228656	NA
ENSG00000228657	NA
ENSG00000228658	NA
ENSG00000228659	LINC01201
ENSG00000228660	NA
ENSG00000228661	LOC105376527
ENSG00000228662	MCCD1
ENSG00000228663	NA
ENSG00000228664	NA
ENSG00000228665	NA
ENSG00000228666	NA
ENSG00000228667	NA
ENSG00000228668	NA
ENSG00000228669	NA
ENSG00000228670	NA
ENSG00000228672	PROB1
ENSG00000228674	NA
ENSG00000228675	NA
ENSG00000228677	TTC3-AS1
ENSG00000228679	NA
ENSG00000228680	NA
ENSG00000228681	NA
ENSG00000228682	NA
ENSG00000228683	NA
ENSG00000228684	NA
ENSG00000228685	NA
ENSG00000228686	NA
ENSG00000228687	NA
ENSG00000228688	NA
ENSG00000228689	LOC101927082
ENSG00000228691	NEU1
ENSG00000228692	NA
ENSG00000228694	NA
ENSG00000228695	CES1P1
ENSG00000228696	ARL17A
ENSG00000228697	LOC100505918
ENSG00000228698	NA
ENSG00000228700	NA
ENSG00000228701	TNKS2-AS1
ENSG00000228702	NA
ENSG00000228703	NA
ENSG00000228704	NA
ENSG00000228705	NA
ENSG00000228706	NA
ENSG00000228707	NA
ENSG00000228708	NA
ENSG00000228709	NA
ENSG00000228711	NA
ENSG00000228712	HSD17B8
ENSG00000228713	NA
ENSG00000228714	LOC101928775
ENSG00000228716	DHFR
ENSG00000228717	NA
ENSG00000228718	NA
ENSG00000228719	NA
ENSG00000228721	NA
ENSG00000228723	SRGAP3-AS2
ENSG00000228725	NA
ENSG00000228727	SAPCD1
ENSG00000228728	NA
ENSG00000228729	NA
ENSG00000228730	NA
ENSG00000228733	NA
ENSG00000228734	NA
ENSG00000228735	NA
ENSG00000228736	RGL2
ENSG00000228737	NA
ENSG00000228738	HCG23
ENSG00000228739	NA
ENSG00000228740	GABRG3-AS1
ENSG00000228741	SPATA13
ENSG00000228742	NA
ENSG00000228744	NA
ENSG00000228745	NA
ENSG00000228748	NA
ENSG00000228750	LINC01672
ENSG00000228751	NA
ENSG00000228753	NA
ENSG00000228754	NA
ENSG00000228755	NA
ENSG00000228757	NA
ENSG00000228759	NA
ENSG00000228760	BAG6
ENSG00000228762	HCG20
ENSG00000228763	LIMS1-AS1
ENSG00000228764	NA
ENSG00000228765	NA
ENSG00000228766	NA
ENSG00000228767	NA
ENSG00000228768	NA
ENSG00000228769	NA
ENSG00000228770	NA
ENSG00000228771	NA
ENSG00000228772	NA
ENSG00000228775	WEE2-AS1
ENSG00000228776	NA
ENSG00000228777	NA
ENSG00000228778	NA
ENSG00000228779	NA
ENSG00000228780	NA
ENSG00000228781	NA
ENSG00000228782	MRPL45P2
ENSG00000228783	NA
ENSG00000228784	LINC00954
ENSG00000228785	NA
ENSG00000228786	NA
ENSG00000228787	NLGN4Y-AS1
ENSG00000228789	HCG22
ENSG00000228790	NA
ENSG00000228791	THRB-AS1
ENSG00000228792	NA
ENSG00000228793	NA
ENSG00000228794	LINC01128
ENSG00000228797	NA
ENSG00000228798	NA
ENSG00000228799	LINC01939
ENSG00000228800	NA
ENSG00000228801	NA
ENSG00000228802	NA
ENSG00000228803	NA
ENSG00000228804	LOC100131635
ENSG00000228806	NA
ENSG00000228807	NA
ENSG00000228808	NA
ENSG00000228809	NA
ENSG00000228810	NA
ENSG00000228812	LAMA5-AS1
ENSG00000228813	HLA-DQB2
ENSG00000228814	NA
ENSG00000228815	NA
ENSG00000228816	NA
ENSG00000228817	NA
ENSG00000228818	NA
ENSG00000228819	NA
ENSG00000228820	NA
ENSG00000228823	NA
ENSG00000228824	MIR4500HG
ENSG00000228825	NA
ENSG00000228826	NA
ENSG00000228827	NA
ENSG00000228828	NA
ENSG00000228829	NA
ENSG00000228830	NA
ENSG00000228833	NA
ENSG00000228834	NA
ENSG00000228835	NA
ENSG00000228836	CT45A5
ENSG00000228837	NA
ENSG00000228838	NA
ENSG00000228839	PIK3IP1-AS1
ENSG00000228840	NA
ENSG00000228842	PCDH9-AS2
ENSG00000228843	NA
ENSG00000228844	NA
ENSG00000228845	NA
ENSG00000228846	NA
ENSG00000228847	NA
ENSG00000228848	NA
ENSG00000228849	TNF
ENSG00000228850	NA
ENSG00000228851	NA
ENSG00000228852	NA
ENSG00000228853	NEGR1-IT1
ENSG00000228854	NRM
ENSG00000228855	NA
ENSG00000228856	USP17L30
